;ID;Subjekt;Odůvodnění;Závěr
2925;904;Odbor strategického rozvoje a spolupráce;"Ve Strategii pro Brno (2007) je projekt v souladu s prioritou KVALITA ŽIVOTA, s opatřením 3.1.5 Zlepšení kvality veřejných prostranství a vybraných složek životního prostředí. V nově připravované strategii #brno2050 je projekt v souladu s hodnotou KOMPAKTNÍ A VYVÁŽENÉ MĚSTO.
";proveditelný
2926;904;Majetkový odbor;"majetek města ve správě městské části
";proveditelný
2927;904;MČ Brno-Bystrc;"Městská část souhlasí s případnou realizací projektu za předpokladu, že budou v areálu školy umístěny pouze lavičky bez jakýchkoliv herních prvků.
";proveditelný
2928;905;Odbor strategického rozvoje a spolupráce;"Ve Strategii pro Brno (2007) je projekt v souladu s prioritou KVALITA ŽIVOTA, s opatřením 3.1.5 Zlepšení kvality veřejných prostranství a vybraných složek životního prostředí. V nově připravované strategii #brno2050 je projekt v souladu s hodnotou  PŘÍRODA VE MĚSTĚ a SPORTOVNÍ MĚSTO.
";proveditelný
2929;905;Majetkový odbor;"pozemek v majetku města, ve správě městské části
";proveditelný
2930;905;Odbor investiční;"Proveditelné s podmínkou, že návrh, co do rozsahu, bude respektovat daný finanční limit. Servisní náklady musí posoudit provozovatel hřiště.
";proveditelný
2931;905;Odbor územního plánování a rozvoje;"Jedná se o veřejné prostranství v rámci plochy všeobecného bydlení.  
";proveditelný
2932;905;MČ Brno-Starý Lískovec;EMPTY;proveditelný
2933;906;Odbor strategického rozvoje a spolupráce;"Ve Strategii pro Brno (2007) je projekt v souladu s prioritou KVALITA ŽIVOTA, s opatřením 3.1.2 Podpora volnočasových aktivit, rekreace a sportu. V nově připravované strategii #brno2050 je projekt v souladu s hodnotou SPORTOVNÍ MĚSTO.
";proveditelný
2934;906;Majetkový odbor;"majetek města ve správě MČ, výstavba možná v horní části pozemku, část přiléhající k hřišti je předmětem dispozice
";proveditelný
2935;906;Odbor implementace evropských fondů;"V místě se realizoval projekt podpořený z evropských fondů. Umístění hřiště nesmí narušit výsadbu a cestní síť financovanou z evropských fondů.
";proveditelný
2936;906;Odbor investiční;"odhad ceny reálný
";proveditelný
2937;906;Odbor územního plánování a rozvoje;"Zvláštní plochy pro rekreaci jsou určeny pro hromadnou rekreaci, sport a zábavu.
";proveditelný
2938;906;MČ Brno-Bohunice;EMPTY;proveditelný
2939;907;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2940;910;Odbor strategického rozvoje a spolupráce;"Ve Strategii pro Brno (2007) je projekt v souladu s prioritou KVALITA ŽIVOTA, s opatřením 3.1.3 Podpora rozvoje kulturního vyžití a zachování kulturního dědictví. V nově připravované strategii #brno2050 je projekt v souladu s hodnotou KULTURNÍ MĚSTO a VZDĚLANÉ UNIVERZITNÍ MĚSTO.
";proveditelný
2941;910;Odbor kultury;"Projekt je v souladu se Strategií kultury a kreativních odvětví, nacenění je adekvátní v případě, že k instalaci nebude potřeba použít stavební plošiny.
";proveditelný
2942;910;Kancelář marketingu a cestovního ruchu;"Projekt je proveditelný, přispívá ke zvýšení povědomí obyvatel i turistů o významných osobnostech, podle kterých jsou pojmenovány ulice ve středu města. Projekt svojí lokací v centru města přispívá k naplňování Priority 3 „Podmínky rozvoje“ a Opatření 3.5 „Živé centrum města“ strategického dokumentu Program rozvoje cestovního ruchu města Brna 2016 – 2020. V případě realizace stejného nebo podobného projektu v jiné městské části je nutná návaznost projektu.
";proveditelný
2943;910;MČ Brno-sever;EMPTY;proveditelný
2944;2151;Odbor územního plánování a rozvoje;Parčík při ulici Polní je plochou ostatní městské zeleně, které přímo umožňují vybudování parkově upravených prostranství. ;proveditelný
2945;2151;Odbor životního prostředí;;proveditelný
2946;2151;Odbor investiční;Proveditelné s podmínkou, že návrh, co do rozsahu, bude respektovat daný finanční limit.;proveditelný
2947;2151;Odbor zdraví;Při úpravách veřejných prostranství je nutné respektovat požadavky na bezbariérové užívání (vyhláška 398/2009 Sb.). V případě realizace doporučujeme projekt dále konzultovat s Poradním sborem Rady města Brna pro bezbariérové Brno, jak ve fázi přípravy a projektování, tak i během realizace, současně konzultovat také výběr a osazení vhodného mobiliáře.;proveditelný
2948;2151;Majetkový odbor;;proveditelný
2949;2151;Odbor dopravy;Plochy plánované zeleně u ulice Vídeňská musí být koordinovány dle technické studie ,,ulice Vídeňská v úseku Poříčí - Renneská třída,, z roku 2023.;proveditelný
2950;2151;MČ Brno - střed;Městská část souhlasí s realizací projektu.;proveditelný
2951;2154;Odbor vodního a lesního hospodářství a zemědělství;Umístění mobiliáře nutno mimo aktivní území řeky. ;proveditelný
2952;2154;Odbor implementace evropských fondů;;proveditelný
2953;2154;Majetkový odbor;V případě realizace projektu Majetkový odbor Magistrátu města Brna určí pozemky dotčené vítězným projektem.;proveditelný
2954;2154;MČ Brno - střed;Městská část nesouhlasí s realizací projektu.;neproveditelný
2955;2154;Kancelář architekta města Brna;Umístění jednotlivých prvků mobiliáře je nutno koordinovat s projektem protipovodňových opatření.;proveditelný
2956;2156;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2957;2157;Odbor územního plánování a rozvoje;Pozemek p.č. 2608/3 v k.ú. Bystrc je podle územního plánu součástí plochy pozemků určených k plnění funkce lesa. Jejich využití je možné pouze v souladu s lesním zákonem. Jedná se však také o nezastavěné území, kde lze podle § 18 odst. 5 stavebního zákona umisťovat stavby zlepšující podmínky jeho využití pro účely rekreace a cestovního ruchu. Projekt musí respektovat charakter území a splnit obecné podmínky využití území uvedené ve vyhlášce č. 2/2204. Doporučujeme tedy volit přírodní herní prvky a přírodě blízké úpravy území za minimalizace zásahů do vzrostlé vegetace a přiměřenou rozlohu hřiště.;proveditelný
2958;2157;Odbor životního prostředí;Záměr bude realizován na lesním pozemku, který je dle § 3 odst. 1 písm. b) zákona č. 114/1992 Sb., o ochraně přírody a krajiny, významným krajinným prvkem. Ten je chráněn před poškozováním a ničením a smí se využívat pouze tak, aby nebyla narušena jeho obnova a nedošlo k ohrožení či oslabení jeho ekologicko-stabilizační funkce. K danému záměru bude nutné vydání závazného stanoviska orgánu ochrany přírody, tj. Odboru životního prostředí Magistrátu města Brna, k zásahu do významného krajinného prvku dle § 4 odst. 2 zákona o ochraně přírody.;proveditelný
2959;2157;Odbor investiční;Proveditelné s podmínkou, že návrh, co do rozsahu, bude respektovat daný finanční limit.;proveditelný
2960;2157;Odbor vodního a lesního hospodářství a zemědělství;Hřiště bude nutné vyjmout z pozemků určených k plnění funkcí lesa (PUPFL). Lesy města Brna, a.s. ani Odbor vodního a lesního hospodářství a zemědělství Magistrátu města Brna nebudou správci předmětného hřiště. ;proveditelný
2961;2157;Majetkový odbor;;proveditelný
2962;2157;Odbor dopravy;Nezasahuje do záměrů Odboru dopravy.;proveditelný
2963;2157;MČ Brno - Bystrc;Městská část souhlasí s realizací projektu, ale nesouhlasí s vyjmutím z plochy pozemků určených k plnění funkcí lesa.;neproveditelný
2964;2158;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2965;2159;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2966;2160;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2967;2161;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2968;2163;Odbor zdraví;V případě realizace doporučujeme projekt dále konzultovat s Poradním sborem Rady města Brna pro bezbariérové Brno, zvolený prostor by měl splňovat parametry pro bezbariérové užívání (vyhláška 398/2009 Sb.).;proveditelný
2969;2164;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2970;2165;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2971;2166;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2972;2167;Odbor investiční;Proveditelné s podmínkou, že návrh, co do rozsahu, bude respektovat daný finanční limit.;proveditelný
2973;2167;Odbor zdraví;Při úpravách veřejných prostranství je potřeba respektovat požadavky na bezbariérové užívání (vyhláška 398/2009 Sb.) a v rámci možností se je pokusit realizovat. V případě realizace doporučujeme projekt dále konzultovat s Poradním sborem Rady města Brna pro bezbariérové Brno, jak ve fázi přípravy a projektování, tak i během realizace, současně konzultovat také výběr a osazení vhodného mobiliáře.;proveditelný
2974;2167;Majetkový odbor;;proveditelný
2975;2167;Odbor územního plánování a rozvoje;Jedná se o revitalizaci již existujícího hřiště v ploše čistého bydlení. Hřiště a stavby pro sportovní účely jsou zde přípustné za podmínky, že nebudou zdrojem závad a vlivů, které jsou dle charakteru území neslučitelné s pohodou v lokalitě a jejím okolí a za podmínky dodržení dalších obecných podmínek využití území vyhlášky č.2/2004.;proveditelný
2976;2167;Odbor dopravy;Nezasahuje do záměrů Odboru dopravy.;proveditelný
2977;2167;MČ Brno - Vinohrady;;proveditelný
2978;2169;missing assessment of feasibility;missing assessment of feasibility;missing assessment of feasibility
2979;2173;Odbor územního plánování a rozvoje;Plochy městské zeleně jsou určeny jako zázemí pro odpočinek a rekreační aktivity ve veřejně přístupné zeleni. Pozemek, na který má být přístřešek umístěn se nachází podle územního plánu v návrhové nestavební ploše městské zeleně rekreační, která zahrnuje rekreační areály i hřiště. Přípustné jsou zde i objekty služeb a veřejného stravování, pokud jsou veřejně přístupné a nemají charakter uzavřeného klubového zařízení a slouží potřebám doplňkové funkce. Při tvorbě projektu je nutné dodržet také obecné podmínky využití území z vyhlášky č.2/2004 (respektování charakteru území, přiměřené měřítko stavby, atd.).;proveditelný
2980;2173;Odbor životního prostředí;;proveditelný
2981;2173;Odbor investiční;Proveditelné s podmínkou, že návrh, co do rozsahu, bude respektovat daný finanční limit.;proveditelný
2982;2173;Odbor zdraví;Při úpravách veřejných prostranství je nutné respektovat požadavky na bezbariérové užívání (vyhláška 398/2009 Sb.). V případě realizace doporučujeme projekt dále konzultovat s Poradním sborem Rady města Brna pro bezbariérové Brno, jak ve fázi přípravy a projektování, tak i během realizace, současně konzultovat také výběr a osazení vhodného mobiliáře.;proveditelný
2983;2173;Odbor vodního a lesního hospodářství a zemědělství;"Navržený projekt zasahuje do pasivní zóny záplavového území vodního toku Svratky. Podle map povodňového nebezpečí a povodňových rizik se dotčené pozemky v k.ú. Žabovřesky nachází v zóně středního ohrožení podle Plánu pro zvládání povodňových rizik v povodí Dunaje. 
 ";neproveditelný
2984;2173;Majetkový odbor;Pozemky na tomto území jsou svěřeny MČ Brno-Žabovřesky s omezujícími podmínkami, které platí pro možné budoucí nájemce. Jedná se o uzavírání smluv na dobu neurčitou s výpovědní lhůtou nejdéle 6 měsíců bez udání důvodu ze strany nájemce i pronajímatele.;proveditelný
2985;2173;Kancelář architekta města Brna;Daný záměr považujeme za proveditelný za podmínky, že budou navržené objekty a výsadba umístěny mimo protipovodňová opatření, případně budou objekty navrženy jako dočasné do doby zahájení realizace protipovodňových opatření města Brna - etapa V. V rámci multikriteriální analýzy nebyla Etapa V vybrána mezi prioritní a neprobíhá projektová příprava. V případě realizace projektu je tuto skutečnost nutné řešit v rámci smluvního vztahu. Nelze odhlédnout od skutečnosti, že daný záměr není podložen podrobnějším koncepčním dokumentem pro rozvoj území, které má potenciál rozvoje v park a sportoviště celoměstského významu a mělo by být v tomto kontextu vyhodnoceno.;proveditelný
2986;2173;MČ Brno - Žabovřesky;Městská část souhlasí s realizací projektu.;proveditelný
2987;2174;Odbor vodního a lesního hospodářství a zemědělství;Lesy města Brna, a.s. ani Odbor vodního a lesního hospodářství a zemědělství Magistrátu města Brna nebudou správci předmětného projektu. ;proveditelný
2988;2174;Majetkový odbor;;proveditelný
2989;2174;MČ Brno - Bystrc;Městská část nesouhlasí s realizací projektu.;neproveditelný
2990;2174;Odbor územního plánování a rozvoje;Podle územního plánu mají sloužit plochy krajinné zeleně (rekreační) k oddechu, rekreaci a  pobytu v přírodě. Připouští se zde realizace drobné architektury za podmínky respektování charakteru území a dalších obecných regulativů vyhlášky č. 2/2004.;proveditelný
